Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-19 00:00,20.4,0.0
2022-10-19 01:00,20.2,0.0
2022-10-19 02:00,20.1,0.0
2022-10-19 03:00,20.5,0.0
2022-10-19 04:00,20.4,0.0
2022-10-19 05:00,102.9,0.0
2022-10-19 06:00,416.8,0.0
2022-10-19 07:00,895.2,0.0
2022-10-19 08:00,888.3,0.0
2022-10-19 09:00,859.4,0.0
2022-10-19 10:00,357.8,0.0
2022-10-19 11:00,679.5,0.0
2022-10-19 12:00,785.4,0.0
2022-10-19 13:00,735.0,0.0
2022-10-19 14:00,113.0,0.0
2022-10-19 15:00,241.9,0.0
2022-10-19 16:00,20.2,0.0
2022-10-19 17:00,20.3,0.0
2022-10-19 18:00,20.6,0.0
2022-10-19 19:00,20.8,0.0
2022-10-19 20:00,20.4,0.0
2022-10-19 21:00,20.4,0.0
2022-10-19 22:00,20.1,0.0
2022-10-19 23:00,20.2,0.0
Total,active = 6339.8, returned = 0.0
