Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-19 00:00,42.6,0.0
2023-03-19 01:00,42.9,0.0
2023-03-19 02:00,42.6,0.0
2023-03-19 03:00,43.1,0.0
2023-03-19 04:00,43.1,0.0
2023-03-19 05:00,42.7,0.0
2023-03-19 06:00,42.6,0.0
2023-03-19 07:00,42.7,0.0
2023-03-19 08:00,42.6,0.0
2023-03-19 09:00,42.9,0.0
2023-03-19 10:00,42.7,0.0
2023-03-19 11:00,42.5,0.0
2023-03-19 12:00,42.7,0.0
2023-03-19 13:00,43.5,0.0
2023-03-19 14:00,42.6,0.0
2023-03-19 15:00,42.5,0.0
2023-03-19 16:00,42.7,0.0
2023-03-19 17:00,42.6,0.0
2023-03-19 18:00,42.6,0.0
2023-03-19 19:00,42.6,0.0
2023-03-19 20:00,42.6,0.0
2023-03-19 21:00,42.6,0.0
2023-03-19 22:00,42.7,0.0
2023-03-19 23:00,43.9,0.0
Total,active = 1026.6, returned = 0.0
