Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-12-05 00:00,19.8,0.0
2022-12-05 01:00,19.8,0.0
2022-12-05 02:00,20.6,0.0
2022-12-05 03:00,20.1,0.0
2022-12-05 04:00,19.9,0.0
2022-12-05 05:00,19.7,0.0
2022-12-05 06:00,574.5,0.0
2022-12-05 07:00,1052.6,0.0
2022-12-05 08:00,2056.9,0.0
2022-12-05 09:00,2084.0,0.0
2022-12-05 10:00,1368.5,0.0
2022-12-05 11:00,2094.1,0.0
2022-12-05 12:00,2633.6,0.0
2022-12-05 13:00,1690.5,0.0
2022-12-05 14:00,1496.2,0.0
2022-12-05 15:00,1511.7,0.0
2022-12-05 16:00,980.7,0.0
2022-12-05 17:00,297.0,0.0
2022-12-05 18:00,20.3,0.0
2022-12-05 19:00,20.2,0.0
2022-12-05 20:00,20.6,0.0
2022-12-05 21:00,20.1,0.0
2022-12-05 22:00,20.4,0.0
2022-12-05 23:00,19.9,0.0
Total,active = 18081.7, returned = 0.0
