Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-12-08 00:00,20.4,0.0
2022-12-08 01:00,20.4,0.0
2022-12-08 02:00,20.4,0.0
2022-12-08 03:00,20.4,0.0
2022-12-08 04:00,20.4,0.0
2022-12-08 05:00,308.8,0.0
2022-12-08 06:00,495.1,0.0
2022-12-08 07:00,1324.0,0.0
2022-12-08 08:00,1350.3,0.0
2022-12-08 09:00,1410.2,0.0
2022-12-08 10:00,1441.3,0.0
2022-12-08 11:00,1454.3,0.0
2022-12-08 12:00,1442.5,0.0
2022-12-08 13:00,1436.2,0.0
2022-12-08 14:00,1392.2,0.0
2022-12-08 15:00,813.4,0.0
2022-12-08 16:00,526.2,0.0
2022-12-08 17:00,529.9,0.0
2022-12-08 18:00,149.5,0.0
2022-12-08 19:00,20.7,0.0
2022-12-08 20:00,20.4,0.0
2022-12-08 21:00,20.1,0.0
2022-12-08 22:00,21.1,0.0
2022-12-08 23:00,20.0,0.0
Total,active = 14278.2, returned = 0.0
