Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-05-17 00:00,88.3,0.0
2023-05-17 01:00,87.6,0.0
2023-05-17 02:00,87.9,0.0
2023-05-17 03:00,89.7,0.0
2023-05-17 04:00,1422.9,0.0
2023-05-17 05:00,1680.0,0.0
2023-05-17 06:00,1721.1,0.0
2023-05-17 07:00,1736.3,0.0
2023-05-17 08:00,2173.0,0.0
2023-05-17 09:00,2226.8,0.0
2023-05-17 10:00,1909.7,0.0
2023-05-17 11:00,2218.7,0.0
2023-05-17 12:00,2207.7,0.0
2023-05-17 13:00,2081.9,0.0
2023-05-17 14:00,1991.2,0.0
2023-05-17 15:00,949.3,0.0
2023-05-17 16:00,415.8,0.0
2023-05-17 17:00,531.3,0.0
2023-05-17 18:00,275.4,0.0
2023-05-17 19:00,31.8,0.0
2023-05-17 20:00,31.8,0.0
2023-05-17 21:00,31.5,0.0
2023-05-17 22:00,31.7,0.0
2023-05-17 23:00,31.4,0.0
Total,active = 24052.8, returned = 0.0
