Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-11-06 00:00,19.8,0.0
2022-11-06 01:00,19.8,0.0
2022-11-06 02:00,19.8,0.0
2022-11-06 03:00,19.7,0.0
2022-11-06 04:00,19.8,0.0
2022-11-06 05:00,19.8,0.0
2022-11-06 06:00,19.8,0.0
2022-11-06 07:00,19.8,0.0
2022-11-06 08:00,19.7,0.0
2022-11-06 09:00,20.2,0.0
2022-11-06 10:00,19.8,0.0
2022-11-06 11:00,19.5,0.0
2022-11-06 12:00,19.8,0.0
2022-11-06 13:00,19.8,0.0
2022-11-06 14:00,20.2,0.0
2022-11-06 15:00,19.8,0.0
2022-11-06 16:00,19.8,0.0
2022-11-06 17:00,19.8,0.0
2022-11-06 18:00,19.8,0.0
2022-11-06 19:00,20.7,0.0
2022-11-06 20:00,19.9,0.0
2022-11-06 21:00,19.8,0.0
2022-11-06 22:00,19.8,0.0
2022-11-06 23:00,19.8,0.0
Total,active = 476.5, returned = 0.0
