Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-23 00:00,20.4,0.0
2022-10-23 01:00,20.4,0.0
2022-10-23 02:00,20.4,0.0
2022-10-23 03:00,20.4,0.0
2022-10-23 04:00,20.3,0.0
2022-10-23 05:00,20.4,0.0
2022-10-23 06:00,20.4,0.0
2022-10-23 07:00,20.4,0.0
2022-10-23 08:00,20.4,0.0
2022-10-23 09:00,21.1,0.0
2022-10-23 10:00,20.6,0.0
2022-10-23 11:00,20.4,0.0
2022-10-23 12:00,20.4,0.0
2022-10-23 13:00,20.4,0.0
2022-10-23 14:00,20.4,0.0
2022-10-23 15:00,20.4,0.0
2022-10-23 16:00,20.4,0.0
2022-10-23 17:00,20.4,0.0
2022-10-23 18:00,20.3,0.0
2022-10-23 19:00,20.7,0.0
2022-10-23 20:00,21.1,0.0
2022-10-23 21:00,20.4,0.0
2022-10-23 22:00,20.4,0.0
2022-10-23 23:00,20.4,0.0
Total,active = 491.3, returned = 0.0
