Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-12 00:00,19.0,0.0
2023-08-12 01:00,18.6,0.0
2023-08-12 02:00,18.7,0.0
2023-08-12 03:00,19.1,0.0
2023-08-12 04:00,19.2,0.0
2023-08-12 05:00,19.5,0.0
2023-08-12 06:00,19.9,0.0
2023-08-12 07:00,19.3,0.0
2023-08-12 08:00,19.1,0.0
2023-08-12 09:00,19.2,0.0
2023-08-12 10:00,19.2,0.0
2023-08-12 11:00,19.2,0.0
2023-08-12 12:00,19.2,0.0
2023-08-12 13:00,19.2,0.0
2023-08-12 14:00,19.2,0.0
2023-08-12 15:00,19.3,0.0
2023-08-12 16:00,19.2,0.0
2023-08-12 17:00,19.5,0.0
2023-08-12 18:00,18.7,0.0
2023-08-12 19:00,18.6,0.0
2023-08-12 20:00,18.6,0.0
2023-08-12 21:00,18.6,0.0
2023-08-12 22:00,18.6,0.0
2023-08-12 23:00,18.5,0.0
Total,active = 457.2, returned = 0.0
