Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-31 00:00,40.3,0.0
2023-01-31 01:00,40.2,0.0
2023-01-31 02:00,40.2,0.0
2023-01-31 03:00,40.1,0.0
2023-01-31 04:00,63.5,0.0
2023-01-31 05:00,1596.5,0.0
2023-01-31 06:00,2113.8,0.0
2023-01-31 07:00,3063.0,0.0
2023-01-31 08:00,3073.0,0.0
2023-01-31 09:00,2946.5,0.0
2023-01-31 10:00,2225.1,0.0
2023-01-31 11:00,2218.7,0.0
2023-01-31 12:00,2196.5,0.0
2023-01-31 13:00,2177.6,0.0
2023-01-31 14:00,1774.5,0.0
2023-01-31 15:00,525.9,0.0
2023-01-31 16:00,533.8,0.0
2023-01-31 17:00,507.1,0.0
2023-01-31 18:00,40.5,0.0
2023-01-31 19:00,41.0,0.0
2023-01-31 20:00,41.1,0.0
2023-01-31 21:00,40.8,0.0
2023-01-31 22:00,40.3,0.0
2023-01-31 23:00,40.7,0.0
Total,active = 25420.7, returned = 0.0
