Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-09 00:00,25.5,0.0
2023-03-09 01:00,26.0,0.0
2023-03-09 02:00,26.2,0.0
2023-03-09 03:00,25.8,0.0
2023-03-09 04:00,25.9,0.0
2023-03-09 05:00,1145.9,0.0
2023-03-09 06:00,1721.3,0.0
2023-03-09 07:00,1772.8,0.0
2023-03-09 08:00,1704.4,0.0
2023-03-09 09:00,1843.8,0.0
2023-03-09 10:00,1877.3,0.0
2023-03-09 11:00,1843.9,0.0
2023-03-09 12:00,1845.7,0.0
2023-03-09 13:00,1885.0,0.0
2023-03-09 14:00,1822.1,0.0
2023-03-09 15:00,2072.6,0.0
2023-03-09 16:00,2444.2,0.0
2023-03-09 17:00,1951.6,0.0
2023-03-09 18:00,121.3,0.0
2023-03-09 19:00,121.5,0.0
2023-03-09 20:00,83.2,0.0
2023-03-09 21:00,53.4,0.0
2023-03-09 22:00,53.4,0.0
2023-03-09 23:00,53.3,0.0
Total,active = 24546.1, returned = 0.0
