Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-25 00:00,128.6,0.0
2023-08-25 01:00,134.9,0.0
2023-08-25 02:00,153.6,0.0
2023-08-25 03:00,286.9,0.0
2023-08-25 04:00,1438.3,0.0
2023-08-25 05:00,1470.1,0.0
2023-08-25 06:00,1553.6,0.0
2023-08-25 07:00,1649.7,0.0
2023-08-25 08:00,1646.0,0.0
2023-08-25 09:00,1563.4,0.0
2023-08-25 10:00,1568.3,0.0
2023-08-25 11:00,1543.5,0.0
2023-08-25 12:00,1473.2,0.0
2023-08-25 13:00,1475.3,0.0
2023-08-25 14:00,459.6,0.0
2023-08-25 15:00,213.2,0.0
2023-08-25 16:00,135.9,0.0
2023-08-25 17:00,132.8,0.0
2023-08-25 18:00,114.4,0.0
2023-08-25 19:00,80.9,0.0
2023-08-25 20:00,74.2,0.0
2023-08-25 21:00,73.0,0.0
2023-08-25 22:00,72.6,0.0
2023-08-25 23:00,72.5,0.0
Total,active = 17514.5, returned = 0.0
