Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-23 00:00,21.7,0.0
2023-01-23 01:00,21.6,0.0
2023-01-23 02:00,21.6,0.0
2023-01-23 03:00,21.4,0.0
2023-01-23 04:00,21.7,0.0
2023-01-23 05:00,1413.4,0.0
2023-01-23 06:00,2028.3,0.0
2023-01-23 07:00,2777.7,0.0
2023-01-23 08:00,3138.7,0.0
2023-01-23 09:00,2212.1,0.0
2023-01-23 10:00,2223.0,0.0
2023-01-23 11:00,2372.1,0.0
2023-01-23 12:00,2210.8,0.0
2023-01-23 13:00,2211.9,0.0
2023-01-23 14:00,2157.1,0.0
2023-01-23 15:00,1673.5,0.0
2023-01-23 16:00,527.5,0.0
2023-01-23 17:00,448.6,0.0
2023-01-23 18:00,31.8,0.0
2023-01-23 19:00,31.7,0.0
2023-01-23 20:00,31.7,0.0
2023-01-23 21:00,31.6,0.0
2023-01-23 22:00,31.7,0.0
2023-01-23 23:00,31.7,0.0
Total,active = 25692.9, returned = 0.0
