Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-09-25 00:00,21.1,0.0
2022-09-25 01:00,20.5,0.0
2022-09-25 02:00,20.6,0.0
2022-09-25 03:00,20.8,0.0
2022-09-25 04:00,20.5,0.0
2022-09-25 05:00,20.7,0.0
2022-09-25 06:00,20.5,0.0
2022-09-25 07:00,20.4,0.0
2022-09-25 08:00,20.7,0.0
2022-09-25 09:00,21.0,0.0
2022-09-25 10:00,20.9,0.0
2022-09-25 11:00,20.4,0.0
2022-09-25 12:00,20.4,0.0
2022-09-25 13:00,20.9,0.0
2022-09-25 14:00,20.4,0.0
2022-09-25 15:00,20.7,0.0
2022-09-25 16:00,20.8,0.0
2022-09-25 17:00,20.5,0.0
2022-09-25 18:00,20.8,0.0
2022-09-25 19:00,20.5,0.0
2022-09-25 20:00,21.5,0.0
2022-09-25 21:00,20.4,0.0
2022-09-25 22:00,20.4,0.0
2022-09-25 23:00,20.4,0.0
Total,active = 495.8, returned = 0.0
