Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-19 00:00,21.7,0.0
2023-07-19 01:00,21.9,0.0
2023-07-19 02:00,22.2,0.0
2023-07-19 03:00,21.7,0.0
2023-07-19 04:00,1086.8,0.0
2023-07-19 05:00,1527.3,0.0
2023-07-19 06:00,1751.1,0.0
2023-07-19 07:00,1788.0,0.0
2023-07-19 08:00,1763.2,0.0
2023-07-19 09:00,1828.2,0.0
2023-07-19 10:00,1847.9,0.0
2023-07-19 11:00,1757.0,0.0
2023-07-19 12:00,1716.8,0.0
2023-07-19 13:00,1506.0,0.0
2023-07-19 14:00,25.2,0.0
2023-07-19 15:00,24.1,0.0
2023-07-19 16:00,22.3,0.0
2023-07-19 17:00,21.7,0.0
2023-07-19 18:00,21.9,0.0
2023-07-19 19:00,21.8,0.0
2023-07-19 20:00,21.8,0.0
2023-07-19 21:00,22.2,0.0
2023-07-19 22:00,21.7,0.0
2023-07-19 23:00,21.7,0.0
Total,active = 16884.2, returned = 0.0
