Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-07 00:00,44.5,0.0
2023-07-07 01:00,44.8,0.0
2023-07-07 02:00,44.4,0.0
2023-07-07 03:00,44.5,0.0
2023-07-07 04:00,53.8,0.0
2023-07-07 05:00,168.9,0.0
2023-07-07 06:00,220.3,0.0
2023-07-07 07:00,279.3,0.0
2023-07-07 08:00,219.5,0.0
2023-07-07 09:00,199.0,0.0
2023-07-07 10:00,208.6,0.0
2023-07-07 11:00,222.7,0.0
2023-07-07 12:00,253.8,0.0
2023-07-07 13:00,137.7,0.0
2023-07-07 14:00,73.2,0.0
2023-07-07 15:00,62.5,0.0
2023-07-07 16:00,62.4,0.0
2023-07-07 17:00,62.4,0.0
2023-07-07 18:00,62.4,0.0
2023-07-07 19:00,63.1,0.0
2023-07-07 20:00,63.0,0.0
2023-07-07 21:00,62.8,0.0
2023-07-07 22:00,62.5,0.0
2023-07-07 23:00,62.7,0.0
Total,active = 2778.8, returned = 0.0
