Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-12-18 00:00,39.6,0.0
2022-12-18 01:00,40.6,0.0
2022-12-18 02:00,39.6,0.0
2022-12-18 03:00,38.7,0.0
2022-12-18 04:00,39.1,0.0
2022-12-18 05:00,38.9,0.0
2022-12-18 06:00,39.7,0.0
2022-12-18 07:00,39.1,0.0
2022-12-18 08:00,39.5,0.0
2022-12-18 09:00,39.6,0.0
2022-12-18 10:00,39.3,0.0
2022-12-18 11:00,40.4,0.0
2022-12-18 12:00,39.5,0.0
2022-12-18 13:00,39.6,0.0
2022-12-18 14:00,39.1,0.0
2022-12-18 15:00,39.5,0.0
2022-12-18 16:00,39.6,0.0
2022-12-18 17:00,39.0,0.0
2022-12-18 18:00,39.2,0.0
2022-12-18 19:00,39.6,0.0
2022-12-18 20:00,39.9,0.0
2022-12-18 21:00,40.0,0.0
2022-12-18 22:00,39.0,0.0
2022-12-18 23:00,38.6,0.0
Total,active = 946.7, returned = 0.0
