Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-05-20 00:00,23.4,0.0
2023-05-20 01:00,23.4,0.0
2023-05-20 02:00,23.6,0.0
2023-05-20 03:00,23.7,0.0
2023-05-20 04:00,23.7,0.0
2023-05-20 05:00,23.5,0.0
2023-05-20 06:00,23.6,0.0
2023-05-20 07:00,24.2,0.0
2023-05-20 08:00,23.6,0.0
2023-05-20 09:00,23.7,0.0
2023-05-20 10:00,24.0,0.0
2023-05-20 11:00,24.0,0.0
2023-05-20 12:00,24.0,0.0
2023-05-20 13:00,23.8,0.0
2023-05-20 14:00,23.6,0.0
2023-05-20 15:00,23.5,0.0
2023-05-20 16:00,23.9,0.0
2023-05-20 17:00,24.0,0.0
2023-05-20 18:00,23.7,0.0
2023-05-20 19:00,23.5,0.0
2023-05-20 20:00,23.6,0.0
2023-05-20 21:00,23.5,0.0
2023-05-20 22:00,23.4,0.0
2023-05-20 23:00,25.3,0.0
Total,active = 570.2, returned = 0.0
