Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-28 00:00,28.8,0.0
2023-03-28 01:00,29.2,0.0
2023-03-28 02:00,29.1,0.0
2023-03-28 03:00,62.2,0.0
2023-03-28 04:00,1504.1,0.0
2023-03-28 05:00,2053.5,0.0
2023-03-28 06:00,2207.6,0.0
2023-03-28 07:00,2251.0,0.0
2023-03-28 08:00,2227.5,0.0
2023-03-28 09:00,2058.6,0.0
2023-03-28 10:00,1820.3,0.0
2023-03-28 11:00,1845.1,0.0
2023-03-28 12:00,1803.2,0.0
2023-03-28 13:00,1741.2,0.0
2023-03-28 14:00,1429.6,0.0
2023-03-28 15:00,1469.0,0.0
2023-03-28 16:00,492.7,0.0
2023-03-28 17:00,125.1,0.0
2023-03-28 18:00,28.7,0.0
2023-03-28 19:00,28.3,0.0
2023-03-28 20:00,28.4,0.0
2023-03-28 21:00,28.2,0.0
2023-03-28 22:00,28.4,0.0
2023-03-28 23:00,28.2,0.0
Total,active = 23348.0, returned = 0.0
