Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-04-16 00:00,76.0,0.0
2023-04-16 01:00,76.0,0.0
2023-04-16 02:00,76.0,0.0
2023-04-16 03:00,76.2,0.0
2023-04-16 04:00,75.7,0.0
2023-04-16 05:00,778.7,0.0
2023-04-16 06:00,398.6,0.0
2023-04-16 07:00,75.5,0.0
2023-04-16 08:00,75.1,0.0
2023-04-16 09:00,75.6,0.0
2023-04-16 10:00,76.2,0.0
2023-04-16 11:00,75.8,0.0
2023-04-16 12:00,75.7,0.0
2023-04-16 13:00,75.7,0.0
2023-04-16 14:00,75.7,0.0
2023-04-16 15:00,1102.9,0.0
2023-04-16 16:00,75.3,0.0
2023-04-16 17:00,75.2,0.0
2023-04-16 18:00,75.8,0.0
2023-04-16 19:00,76.2,0.0
2023-04-16 20:00,75.9,0.0
2023-04-16 21:00,75.9,0.0
2023-04-16 22:00,76.3,0.0
2023-04-16 23:00,75.9,0.0
Total,active = 3871.9, returned = 0.0
