Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-06-27 23:00,32.6,0.0
2023-06-27 00:00,32.5,0.0
2023-06-27 01:00,520.7,0.0
2023-06-27 02:00,332.3,0.0
2023-06-27 03:00,32.4,0.0
2023-06-27 04:00,892.4,0.0
2023-06-27 05:00,1543.6,0.0
2023-06-27 06:00,1677.8,0.0
2023-06-27 07:00,1963.4,0.0
2023-06-27 08:00,3039.0,0.0
2023-06-27 09:00,2138.2,0.0
2023-06-27 10:00,1559.1,0.0
2023-06-27 11:00,2649.3,0.0
2023-06-27 12:00,2051.2,0.0
2023-06-27 13:00,1335.4,0.0
2023-06-27 14:00,260.7,0.0
2023-06-27 15:00,12.4,0.0
2023-06-27 16:00,12.2,0.0
2023-06-27 17:00,12.3,0.0
2023-06-27 18:00,373.2,0.0
2023-06-27 19:00,438.6,0.0
2023-06-27 20:00,12.0,0.0
2023-06-27 21:00,12.0,0.0
2023-06-27 22:00,12.5,0.0
Total,active = 20945.8, returned = 0.0
