Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-04-01 00:00,560.3,0.0
2023-04-01 01:00,184.5,0.0
2023-04-01 02:00,16.8,0.0
2023-04-01 03:00,16.8,0.0
2023-04-01 04:00,16.9,0.0
2023-04-01 05:00,17.0,0.0
2023-04-01 06:00,16.8,0.0
2023-04-01 07:00,16.9,0.0
2023-04-01 08:00,16.9,0.0
2023-04-01 09:00,503.5,0.0
2023-04-01 10:00,469.6,0.0
2023-04-01 11:00,16.8,0.0
2023-04-01 12:00,16.8,0.0
2023-04-01 13:00,17.0,0.0
2023-04-01 14:00,16.8,0.0
2023-04-01 15:00,16.8,0.0
2023-04-01 16:00,16.8,0.0
2023-04-01 17:00,16.8,0.0
2023-04-01 18:00,16.8,0.0
2023-04-01 19:00,769.1,0.0
2023-04-01 20:00,279.0,0.0
2023-04-01 21:00,16.8,0.0
2023-04-01 22:00,16.8,0.0
2023-04-01 23:00,16.8,0.0
Total,active = 3069.1, returned = 0.0
