Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-03-23 00:00,16.2,0.0
2023-03-23 01:00,16.2,0.0
2023-03-23 02:00,16.2,0.0
2023-03-23 03:00,16.2,0.0
2023-03-23 04:00,16.2,0.0
2023-03-23 05:00,2334.2,0.0
2023-03-23 06:00,2146.3,0.0
2023-03-23 07:00,1961.0,0.0
2023-03-23 08:00,2053.9,0.0
2023-03-23 09:00,1854.6,0.0
2023-03-23 10:00,3152.0,0.0
2023-03-23 11:00,2980.0,0.0
2023-03-23 12:00,2672.4,0.0
2023-03-23 13:00,2109.0,0.0
2023-03-23 14:00,1380.1,0.0
2023-03-23 15:00,2053.3,0.0
2023-03-23 16:00,315.6,0.0
2023-03-23 17:00,11.3,0.0
2023-03-23 18:00,11.4,0.0
2023-03-23 19:00,11.4,0.0
2023-03-23 20:00,307.6,0.0
2023-03-23 21:00,303.1,0.0
2023-03-23 22:00,11.3,0.0
2023-03-23 23:00,11.0,0.0
Total,active = 25760.5, returned = 0.0
