Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-10-06 00:00,9.1,0.0
2022-10-06 01:00,9.0,0.0
2022-10-06 02:00,9.0,0.0
2022-10-06 03:00,9.0,0.0
2022-10-06 04:00,8.9,0.0
2022-10-06 05:00,26.4,0.0
2022-10-06 06:00,64.6,0.0
2022-10-06 07:00,110.8,0.0
2022-10-06 08:00,1095.3,0.0
2022-10-06 09:00,58.7,0.0
2022-10-06 10:00,286.0,0.0
2022-10-06 11:00,1096.6,0.0
2022-10-06 12:00,63.1,0.0
2022-10-06 13:00,47.4,0.0
2022-10-06 14:00,95.6,0.0
2022-10-06 15:00,36.8,0.0
2022-10-06 16:00,8.9,0.0
2022-10-06 17:00,485.8,0.0
2022-10-06 18:00,345.3,0.0
2022-10-06 19:00,8.7,0.0
2022-10-06 20:00,9.0,0.0
2022-10-06 21:00,8.9,0.0
2022-10-06 22:00,9.0,0.0
2022-10-06 23:00,9.0,0.0
Total,active = 3910.9, returned = 0.0
