Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-10-04 23:00,809.6,0.0
2022-10-04 00:00,9.0,0.0
2022-10-04 01:00,9.0,0.0
2022-10-04 02:00,9.0,0.0
2022-10-04 03:00,9.0,0.0
2022-10-04 04:00,42.5,0.0
2022-10-04 05:00,737.7,0.0
2022-10-04 06:00,1164.2,0.0
2022-10-04 07:00,1076.1,0.0
2022-10-04 08:00,63.6,0.0
2022-10-04 09:00,70.4,0.0
2022-10-04 10:00,818.8,0.0
2022-10-04 11:00,633.1,0.0
2022-10-04 12:00,12.8,0.0
2022-10-04 13:00,119.2,0.0
2022-10-04 14:00,59.2,0.0
2022-10-04 15:00,37.4,0.0
2022-10-04 16:00,9.0,0.0
2022-10-04 17:00,9.0,0.0
2022-10-04 18:00,831.4,0.0
2022-10-04 19:00,9.0,0.0
2022-10-04 20:00,8.7,0.0
2022-10-04 21:00,8.8,0.0
2022-10-04 22:00,9.0,0.0
Total,active = 6565.5, returned = 0.0
