Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-06-02 00:00,20.8,0.0
2023-06-02 01:00,883.0,0.0
2023-06-02 02:00,20.2,0.0
2023-06-02 03:00,20.4,0.0
2023-06-02 04:00,1070.0,0.0
2023-06-02 05:00,1388.5,0.0
2023-06-02 06:00,1323.5,0.0
2023-06-02 07:00,1486.1,0.0
2023-06-02 08:00,2448.6,0.0
2023-06-02 09:00,1676.2,0.0
2023-06-02 10:00,2316.9,0.0
2023-06-02 11:00,2394.2,0.0
2023-06-02 12:00,976.5,0.0
2023-06-02 13:00,26.2,0.0
2023-06-02 14:00,42.4,10.5
2023-06-02 15:00,11.0,0.0
2023-06-02 16:00,776.3,0.0
2023-06-02 17:00,10.8,0.0
2023-06-02 18:00,10.8,0.0
2023-06-02 19:00,11.4,0.0
2023-06-02 20:00,11.2,0.0
2023-06-02 21:00,11.3,0.0
2023-06-02 22:00,11.4,0.0
2023-06-02 23:00,10.9,0.0
Total,active = 16958.6, returned = 10.5
