Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-03-31 23:00,38.4,0.0
2023-03-31 00:00,38.7,0.0
2023-03-31 01:00,38.7,0.0
2023-03-31 02:00,38.2,0.0
2023-03-31 03:00,203.1,0.0
2023-03-31 04:00,3949.8,0.0
2023-03-31 05:00,3039.3,0.0
2023-03-31 06:00,3006.8,0.0
2023-03-31 07:00,3944.6,0.0
2023-03-31 08:00,5289.0,0.0
2023-03-31 09:00,7657.0,0.0
2023-03-31 10:00,5753.3,0.0
2023-03-31 11:00,5803.9,0.0
2023-03-31 12:00,4908.1,0.0
2023-03-31 13:00,565.1,0.0
2023-03-31 14:00,1511.1,0.0
2023-03-31 15:00,329.5,0.0
2023-03-31 16:00,401.5,0.0
2023-03-31 17:00,343.5,0.0
2023-03-31 18:00,1582.1,0.0
2023-03-31 19:00,99.5,0.0
2023-03-31 20:00,36.0,0.0
2023-03-31 21:00,33.6,0.0
2023-03-31 22:00,33.6,0.0
Total,active = 48644.4, returned = 0.0
