Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-30 00:00,10.1,0.0
2022-12-30 01:00,10.0,0.0
2022-12-30 02:00,10.1,0.0
2022-12-30 03:00,10.1,0.0
2022-12-30 04:00,9.7,0.0
2022-12-30 05:00,405.6,0.0
2022-12-30 06:00,1749.8,0.0
2022-12-30 07:00,2436.7,0.0
2022-12-30 08:00,1679.3,0.0
2022-12-30 09:00,1627.6,0.0
2022-12-30 10:00,1561.0,0.0
2022-12-30 11:00,2428.9,0.0
2022-12-30 12:00,2271.6,0.0
2022-12-30 13:00,1288.9,0.0
2022-12-30 14:00,1609.2,0.0
2022-12-30 15:00,949.7,0.0
2022-12-30 16:00,15.1,0.0
2022-12-30 17:00,36.1,0.0
2022-12-30 18:00,34.6,0.0
2022-12-30 19:00,34.0,0.0
2022-12-30 20:00,64.4,0.0
2022-12-30 21:00,695.0,0.0
2022-12-30 22:00,33.9,0.0
2022-12-30 23:00,34.2,0.0
Total,active = 19005.6, returned = 0.0
