Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-11-08 23:00,12.6,0.0
2022-11-08 00:00,12.3,0.0
2022-11-08 01:00,12.0,0.0
2022-11-08 02:00,12.0,0.0
2022-11-08 03:00,12.0,0.0
2022-11-08 04:00,12.1,0.0
2022-11-08 05:00,14.2,0.0
2022-11-08 06:00,1769.2,0.0
2022-11-08 07:00,2358.9,0.0
2022-11-08 08:00,1445.4,0.0
2022-11-08 09:00,1508.4,0.0
2022-11-08 10:00,1746.2,0.0
2022-11-08 11:00,2663.0,0.0
2022-11-08 12:00,1874.5,0.0
2022-11-08 13:00,1424.9,0.0
2022-11-08 14:00,1440.5,0.0
2022-11-08 15:00,921.5,0.0
2022-11-08 16:00,189.1,0.0
2022-11-08 17:00,739.1,0.0
2022-11-08 18:00,15.6,0.0
2022-11-08 19:00,12.0,0.0
2022-11-08 20:00,12.0,0.0
2022-11-08 21:00,12.0,0.0
2022-11-08 22:00,12.1,0.0
Total,active = 18231.6, returned = 0.0
