Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-10-09 00:00,772.2,0.0
2022-10-09 01:00,299.9,0.0
2022-10-09 02:00,9.0,0.0
2022-10-09 03:00,8.5,0.0
2022-10-09 04:00,8.9,0.0
2022-10-09 05:00,9.0,0.0
2022-10-09 06:00,9.0,0.0
2022-10-09 07:00,9.0,0.0
2022-10-09 08:00,9.0,0.0
2022-10-09 09:00,9.0,0.0
2022-10-09 10:00,203.8,0.0
2022-10-09 11:00,856.1,0.0
2022-10-09 12:00,8.9,0.0
2022-10-09 13:00,9.0,0.0
2022-10-09 14:00,9.0,0.0
2022-10-09 15:00,9.0,0.0
2022-10-09 16:00,9.0,0.0
2022-10-09 17:00,9.0,0.0
2022-10-09 18:00,9.3,0.0
2022-10-09 19:00,9.0,0.0
2022-10-09 20:00,9.0,0.0
2022-10-09 21:00,949.0,0.0
2022-10-09 22:00,116.4,0.0
2022-10-09 23:00,9.0,0.0
Total,active = 3359.0, returned = 0.0
