Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-01-29 23:00,13.4,0.0
2023-01-29 00:00,13.8,0.0
2023-01-29 01:00,846.2,0.0
2023-01-29 02:00,215.9,0.0
2023-01-29 03:00,13.7,0.0
2023-01-29 04:00,13.4,0.0
2023-01-29 05:00,13.4,0.0
2023-01-29 06:00,13.3,0.0
2023-01-29 07:00,13.8,0.0
2023-01-29 08:00,13.7,0.0
2023-01-29 09:00,13.5,0.0
2023-01-29 10:00,13.7,0.0
2023-01-29 11:00,1053.9,0.0
2023-01-29 12:00,13.8,0.0
2023-01-29 13:00,13.8,0.0
2023-01-29 14:00,13.8,0.0
2023-01-29 15:00,13.8,0.0
2023-01-29 16:00,13.7,0.0
2023-01-29 17:00,13.8,0.0
2023-01-29 18:00,13.8,0.0
2023-01-29 19:00,13.8,0.0
2023-01-29 20:00,226.9,0.0
2023-01-29 21:00,834.6,0.0
2023-01-29 22:00,13.7,0.0
Total,active = 3437.2, returned = 0.0
