Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-11 23:00,11.9,0.0
2022-12-11 00:00,11.8,0.0
2022-12-11 01:00,11.6,0.0
2022-12-11 02:00,12.0,0.0
2022-12-11 03:00,12.1,0.0
2022-12-11 04:00,11.7,0.0
2022-12-11 05:00,11.8,0.0
2022-12-11 06:00,11.9,0.0
2022-12-11 07:00,49.8,0.0
2022-12-11 08:00,1037.0,0.0
2022-12-11 09:00,11.5,0.0
2022-12-11 10:00,11.5,0.0
2022-12-11 11:00,11.4,0.0
2022-12-11 12:00,11.5,0.0
2022-12-11 13:00,11.4,0.0
2022-12-11 14:00,12.0,0.0
2022-12-11 15:00,11.5,0.0
2022-12-11 16:00,11.5,0.0
2022-12-11 17:00,168.8,0.0
2022-12-11 18:00,917.1,0.0
2022-12-11 19:00,11.7,0.0
2022-12-11 20:00,11.5,0.0
2022-12-11 21:00,11.6,0.0
2022-12-11 22:00,11.4,0.0
Total,active = 2406.0, returned = 0.0
