Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-07-04 23:00,13.2,0.0
2023-07-04 00:00,13.2,0.0
2023-07-04 01:00,13.2,0.0
2023-07-04 02:00,13.2,0.0
2023-07-04 03:00,58.4,0.0
2023-07-04 04:00,2525.0,0.0
2023-07-04 05:00,2107.3,0.0
2023-07-04 06:00,1410.8,0.0
2023-07-04 07:00,1710.1,0.0
2023-07-04 08:00,2017.3,0.0
2023-07-04 09:00,3088.0,0.0
2023-07-04 10:00,2749.1,0.0
2023-07-04 11:00,1733.6,0.0
2023-07-04 12:00,1276.3,0.0
2023-07-04 13:00,1358.3,0.0
2023-07-04 14:00,1754.1,0.0
2023-07-04 15:00,13.5,0.0
2023-07-04 16:00,13.2,0.0
2023-07-04 17:00,13.2,0.0
2023-07-04 18:00,13.2,0.0
2023-07-04 19:00,13.2,0.0
2023-07-04 20:00,13.2,0.0
2023-07-04 21:00,13.2,0.0
2023-07-04 22:00,781.5,0.0
Total,active = 22715.3, returned = 0.0
