Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-02-13 23:00,13.5,0.0
2023-02-13 00:00,13.6,0.0
2023-02-13 01:00,13.8,0.0
2023-02-13 02:00,13.8,0.0
2023-02-13 03:00,13.4,0.0
2023-02-13 04:00,13.7,0.0
2023-02-13 05:00,1112.9,0.0
2023-02-13 06:00,2617.0,0.0
2023-02-13 07:00,1630.6,0.0
2023-02-13 08:00,1651.4,0.0
2023-02-13 09:00,2755.0,0.0
2023-02-13 10:00,2931.1,0.0
2023-02-13 11:00,2977.0,0.0
2023-02-13 12:00,2992.0,0.0
2023-02-13 13:00,2707.0,0.0
2023-02-13 14:00,2038.6,0.0
2023-02-13 15:00,820.3,0.0
2023-02-13 16:00,752.2,0.0
2023-02-13 17:00,18.6,0.0
2023-02-13 18:00,18.6,0.0
2023-02-13 19:00,18.5,0.0
2023-02-13 20:00,18.3,0.0
2023-02-13 21:00,18.0,0.0
2023-02-13 22:00,643.3,0.0
Total,active = 25802.2, returned = 0.0
