Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-01-08 23:00,655.7,0.0
2023-01-08 00:00,10.8,0.0
2023-01-08 01:00,10.8,0.0
2023-01-08 02:00,10.8,0.0
2023-01-08 03:00,10.8,0.0
2023-01-08 04:00,11.0,0.0
2023-01-08 05:00,10.6,0.0
2023-01-08 06:00,10.7,0.0
2023-01-08 07:00,54.5,0.0
2023-01-08 08:00,1025.5,0.0
2023-01-08 09:00,10.8,0.0
2023-01-08 10:00,15.9,0.0
2023-01-08 11:00,13.8,0.0
2023-01-08 12:00,10.7,0.0
2023-01-08 13:00,10.8,0.0
2023-01-08 14:00,10.6,0.0
2023-01-08 15:00,119.3,0.0
2023-01-08 16:00,932.3,0.0
2023-01-08 17:00,10.8,0.0
2023-01-08 18:00,10.8,0.0
2023-01-08 19:00,10.8,0.0
2023-01-08 20:00,10.8,0.0
2023-01-08 21:00,10.6,0.0
2023-01-08 22:00,10.7,0.0
Total,active = 2999.9, returned = 0.0
