Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-11-19 23:00,571.9,0.0
2022-11-19 00:00,352.2,0.0
2022-11-19 01:00,11.5,0.0
2022-11-19 02:00,11.9,0.0
2022-11-19 03:00,11.7,0.0
2022-11-19 04:00,12.0,0.0
2022-11-19 05:00,11.6,0.0
2022-11-19 06:00,11.2,0.0
2022-11-19 07:00,11.4,0.0
2022-11-19 08:00,11.5,0.0
2022-11-19 09:00,1023.0,0.0
2022-11-19 10:00,39.8,0.0
2022-11-19 11:00,11.9,0.0
2022-11-19 12:00,11.9,0.0
2022-11-19 13:00,11.8,0.0
2022-11-19 14:00,11.9,0.0
2022-11-19 15:00,11.7,0.0
2022-11-19 16:00,12.0,0.0
2022-11-19 17:00,12.0,0.0
2022-11-19 18:00,66.1,0.0
2022-11-19 19:00,1020.4,0.0
2022-11-19 20:00,11.4,0.0
2022-11-19 21:00,11.9,0.0
2022-11-19 22:00,11.5,0.0
Total,active = 3284.2, returned = 0.0
