Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-02 23:00,447.2,0.0
2023-08-02 00:00,311.4,0.0
2023-08-02 01:00,13.2,0.0
2023-08-02 02:00,13.3,0.0
2023-08-02 03:00,19.4,0.0
2023-08-02 04:00,944.5,0.0
2023-08-02 05:00,1234.4,0.0
2023-08-02 06:00,1267.2,0.0
2023-08-02 07:00,1244.5,0.0
2023-08-02 08:00,1527.9,0.0
2023-08-02 09:00,2998.4,0.0
2023-08-02 10:00,1603.0,0.0
2023-08-02 11:00,2372.8,0.0
2023-08-02 12:00,1315.5,0.0
2023-08-02 13:00,19.2,0.0
2023-08-02 14:00,23.9,0.0
2023-08-02 15:00,14.8,0.0
2023-08-02 16:00,13.2,0.0
2023-08-02 17:00,13.2,0.0
2023-08-02 18:00,768.6,0.0
2023-08-02 19:00,13.2,0.0
2023-08-02 20:00,13.3,0.0
2023-08-02 21:00,13.2,0.0
2023-08-02 22:00,13.2,0.0
Total,active = 16218.5, returned = 0.0
