Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-05-26 23:00,10.8,0.0
2023-05-26 00:00,10.8,0.0
2023-05-26 01:00,10.8,0.0
2023-05-26 02:00,10.8,0.0
2023-05-26 03:00,232.5,0.0
2023-05-26 04:00,1502.7,0.0
2023-05-26 05:00,1867.7,0.0
2023-05-26 06:00,1887.4,0.0
2023-05-26 07:00,1951.0,0.0
2023-05-26 08:00,1988.2,0.0
2023-05-26 09:00,3168.0,0.0
2023-05-26 10:00,2995.0,0.0
2023-05-26 11:00,2264.4,0.0
2023-05-26 12:00,1807.4,0.0
2023-05-26 13:00,224.9,0.0
2023-05-26 14:00,20.3,0.0
2023-05-26 15:00,789.8,0.0
2023-05-26 16:00,121.3,0.0
2023-05-26 17:00,10.9,0.0
2023-05-26 18:00,10.8,0.0
2023-05-26 19:00,10.9,0.0
2023-05-26 20:00,11.0,0.0
2023-05-26 21:00,10.8,0.0
2023-05-26 22:00,10.9,0.0
Total,active = 20929.1, returned = 0.0
