Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-07-20 00:00,13.8,0.0
2023-07-20 01:00,13.8,0.0
2023-07-20 02:00,13.8,0.0
2023-07-20 03:00,14.1,0.0
2023-07-20 04:00,1057.8,0.0
2023-07-20 05:00,1316.3,0.0
2023-07-20 06:00,2157.9,0.0
2023-07-20 07:00,1891.2,0.0
2023-07-20 08:00,1445.4,0.0
2023-07-20 09:00,2227.6,0.0
2023-07-20 10:00,2647.1,0.0
2023-07-20 11:00,1246.5,0.0
2023-07-20 12:00,1252.9,0.0
2023-07-20 13:00,1227.4,0.0
2023-07-20 14:00,440.3,0.0
2023-07-20 15:00,705.3,0.0
2023-07-20 16:00,115.9,0.0
2023-07-20 17:00,13.8,0.0
2023-07-20 18:00,13.8,0.0
2023-07-20 19:00,13.8,0.0
2023-07-20 20:00,13.8,0.0
2023-07-20 21:00,13.8,0.0
2023-07-20 22:00,13.8,0.0
2023-07-20 23:00,13.7,0.0
Total,active = 17883.6, returned = 0.0
