Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-29 23:00,514.5,0.0
2022-12-29 00:00,211.1,0.0
2022-12-29 01:00,10.2,0.0
2022-12-29 02:00,10.2,0.0
2022-12-29 03:00,9.9,0.0
2022-12-29 04:00,10.0,0.0
2022-12-29 05:00,486.2,0.0
2022-12-29 06:00,1495.7,0.0
2022-12-29 07:00,2834.3,0.0
2022-12-29 08:00,1617.3,0.0
2022-12-29 09:00,1435.7,0.0
2022-12-29 10:00,2070.9,0.0
2022-12-29 11:00,2741.6,0.0
2022-12-29 12:00,2822.0,0.0
2022-12-29 13:00,2062.3,0.0
2022-12-29 14:00,1638.1,0.0
2022-12-29 15:00,766.2,0.0
2022-12-29 16:00,811.5,0.0
2022-12-29 17:00,31.5,0.0
2022-12-29 18:00,10.3,0.0
2022-12-29 19:00,10.1,0.0
2022-12-29 20:00,9.7,0.0
2022-12-29 21:00,9.9,0.0
2022-12-29 22:00,9.9,0.0
Total,active = 21629.1, returned = 0.0
