Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-07-19 23:00,22.2,0.0
2023-07-19 00:00,22.6,0.0
2023-07-19 01:00,22.3,0.0
2023-07-19 02:00,886.9,0.0
2023-07-19 03:00,23.8,0.0
2023-07-19 04:00,1146.5,0.0
2023-07-19 05:00,1231.1,0.0
2023-07-19 06:00,1390.1,0.0
2023-07-19 07:00,1619.6,0.0
2023-07-19 08:00,1562.2,0.0
2023-07-19 09:00,2925.0,0.0
2023-07-19 10:00,2952.0,0.0
2023-07-19 11:00,1573.9,0.0
2023-07-19 12:00,1279.5,0.0
2023-07-19 13:00,1884.7,0.0
2023-07-19 14:00,409.2,0.0
2023-07-19 15:00,13.9,0.0
2023-07-19 16:00,13.8,0.0
2023-07-19 17:00,13.8,0.0
2023-07-19 18:00,13.8,0.0
2023-07-19 19:00,13.8,0.0
2023-07-19 20:00,13.8,0.0
2023-07-19 21:00,765.4,0.0
2023-07-19 22:00,13.8,0.0
Total,active = 19813.7, returned = 0.0
