Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-03-20 23:00,955.3,0.0
2023-03-20 00:00,99.8,0.0
2023-03-20 01:00,10.8,0.0
2023-03-20 02:00,10.8,0.0
2023-03-20 03:00,10.8,0.0
2023-03-20 04:00,14.3,0.0
2023-03-20 05:00,1688.9,0.0
2023-03-20 06:00,2175.2,0.0
2023-03-20 07:00,1876.5,0.0
2023-03-20 08:00,2007.9,0.0
2023-03-20 09:00,2446.0,0.0
2023-03-20 10:00,3408.0,0.0
2023-03-20 11:00,3258.0,0.0
2023-03-20 12:00,3263.0,0.0
2023-03-20 13:00,3204.0,0.0
2023-03-20 14:00,2700.5,0.0
2023-03-20 15:00,1934.7,0.0
2023-03-20 16:00,194.0,0.0
2023-03-20 17:00,16.1,0.0
2023-03-20 18:00,11.9,0.0
2023-03-20 19:00,11.6,0.0
2023-03-20 20:00,158.2,0.0
2023-03-20 21:00,622.9,0.0
2023-03-20 22:00,12.0,0.0
Total,active = 30091.2, returned = 0.0
