Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-02-19 00:00,18.6,0.0
2023-02-19 01:00,18.6,0.0
2023-02-19 02:00,18.7,0.0
2023-02-19 03:00,18.6,0.0
2023-02-19 04:00,585.1,0.0
2023-02-19 05:00,482.8,0.0
2023-02-19 06:00,18.5,0.0
2023-02-19 07:00,18.1,0.0
2023-02-19 08:00,18.4,0.0
2023-02-19 09:00,18.6,0.0
2023-02-19 10:00,18.5,0.0
2023-02-19 11:00,18.6,0.0
2023-02-19 12:00,18.6,0.0
2023-02-19 13:00,18.6,0.0
2023-02-19 14:00,809.4,0.0
2023-02-19 15:00,255.9,0.0
2023-02-19 16:00,18.3,0.0
2023-02-19 17:00,18.2,0.0
2023-02-19 18:00,18.3,0.0
2023-02-19 19:00,18.6,0.0
2023-02-19 20:00,18.6,0.0
2023-02-19 21:00,18.6,0.0
2023-02-19 22:00,18.7,0.0
2023-02-19 23:00,18.6,0.0
Total,active = 2503.5, returned = 0.0
