Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-18 23:00,10.2,0.0
2022-12-18 00:00,10.1,0.0
2022-12-18 01:00,1057.8,0.0
2022-12-18 02:00,10.1,0.0
2022-12-18 03:00,9.8,0.0
2022-12-18 04:00,10.4,0.0
2022-12-18 05:00,10.0,0.0
2022-12-18 06:00,10.1,0.0
2022-12-18 07:00,10.1,0.0
2022-12-18 08:00,10.1,0.0
2022-12-18 09:00,10.2,0.0
2022-12-18 10:00,276.3,0.0
2022-12-18 11:00,804.7,0.0
2022-12-18 12:00,9.9,0.0
2022-12-18 13:00,10.2,0.0
2022-12-18 14:00,9.6,0.0
2022-12-18 15:00,10.2,0.0
2022-12-18 16:00,9.9,0.0
2022-12-18 17:00,10.2,0.0
2022-12-18 18:00,10.1,0.0
2022-12-18 19:00,10.1,0.0
2022-12-18 20:00,468.6,0.0
2022-12-18 21:00,595.2,0.0
2022-12-18 22:00,10.0,0.0
Total,active = 3393.9, returned = 0.0
