Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-02-23 23:00,19.2,0.0
2023-02-23 00:00,19.2,0.0
2023-02-23 01:00,19.2,0.0
2023-02-23 02:00,142.9,0.0
2023-02-23 03:00,743.8,0.0
2023-02-23 04:00,19.3,0.0
2023-02-23 05:00,1705.2,0.0
2023-02-23 06:00,2945.0,0.0
2023-02-23 07:00,2175.2,0.0
2023-02-23 08:00,2077.7,0.0
2023-02-23 09:00,2052.9,0.0
2023-02-23 10:00,3127.0,0.0
2023-02-23 11:00,2862.0,0.0
2023-02-23 12:00,1707.3,0.0
2023-02-23 13:00,2233.9,0.0
2023-02-23 14:00,1447.6,0.0
2023-02-23 15:00,1584.3,0.0
2023-02-23 16:00,955.8,0.0
2023-02-23 17:00,22.4,0.0
2023-02-23 18:00,22.3,0.0
2023-02-23 19:00,19.2,0.0
2023-02-23 20:00,19.2,0.0
2023-02-23 21:00,19.0,0.0
2023-02-23 22:00,651.8,0.0
Total,active = 26591.4, returned = 0.0
