Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-12 00:00,11.4,0.0
2022-12-12 01:00,11.4,0.0
2022-12-12 02:00,11.5,0.0
2022-12-12 03:00,349.7,0.0
2022-12-12 04:00,737.7,0.0
2022-12-12 05:00,19.1,0.0
2022-12-12 06:00,1322.1,0.0
2022-12-12 07:00,1517.3,0.0
2022-12-12 08:00,2291.6,0.0
2022-12-12 09:00,1351.8,0.0
2022-12-12 10:00,1690.3,0.0
2022-12-12 11:00,2559.0,0.0
2022-12-12 12:00,2625.0,0.0
2022-12-12 13:00,2826.6,0.0
2022-12-12 14:00,1616.2,0.0
2022-12-12 15:00,523.3,0.0
2022-12-12 16:00,17.3,0.0
2022-12-12 17:00,322.0,0.0
2022-12-12 18:00,486.5,0.0
2022-12-12 19:00,11.4,0.0
2022-12-12 20:00,11.5,0.0
2022-12-12 21:00,11.4,0.0
2022-12-12 22:00,11.4,0.0
2022-12-12 23:00,11.4,0.0
Total,active = 20346.9, returned = 0.0
