Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-05-20 00:00,10.8,0.0
2023-05-20 01:00,10.8,0.0
2023-05-20 02:00,10.8,0.0
2023-05-20 03:00,10.8,0.0
2023-05-20 04:00,11.0,0.0
2023-05-20 05:00,11.4,0.0
2023-05-20 06:00,11.3,0.0
2023-05-20 07:00,986.1,0.0
2023-05-20 08:00,10.8,0.0
2023-05-20 09:00,10.8,0.0
2023-05-20 10:00,10.8,0.0
2023-05-20 11:00,10.8,0.0
2023-05-20 12:00,10.8,0.0
2023-05-20 13:00,10.9,0.0
2023-05-20 14:00,10.8,0.0
2023-05-20 15:00,10.8,0.0
2023-05-20 16:00,18.1,0.0
2023-05-20 17:00,1020.4,0.0
2023-05-20 18:00,10.8,0.0
2023-05-20 19:00,10.8,0.0
2023-05-20 20:00,10.8,0.0
2023-05-20 21:00,10.9,0.0
2023-05-20 22:00,10.8,0.0
2023-05-20 23:00,10.8,0.0
Total,active = 2252.9, returned = 0.0
