Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-03 00:00,325.5,0.0
2022-12-03 01:00,751.1,0.0
2022-12-03 02:00,905.1,0.0
2022-12-03 03:00,323.7,0.0
2022-12-03 04:00,329.0,0.0
2022-12-03 05:00,323.4,0.0
2022-12-03 06:00,323.8,0.0
2022-12-03 07:00,322.0,0.0
2022-12-03 08:00,324.2,0.0
2022-12-03 09:00,335.9,0.0
2022-12-03 10:00,330.1,0.0
2022-12-03 11:00,905.0,0.0
2022-12-03 12:00,236.4,0.0
2022-12-03 13:00,11.4,0.0
2022-12-03 14:00,11.5,0.0
2022-12-03 15:00,11.9,0.0
2022-12-03 16:00,11.4,0.0
2022-12-03 17:00,11.7,0.0
2022-12-03 18:00,11.6,0.0
2022-12-03 19:00,11.4,0.0
2022-12-03 20:00,11.5,0.0
2022-12-03 21:00,1073.2,0.0
2022-12-03 22:00,11.4,0.0
2022-12-03 23:00,11.4,0.0
Total,active = 6923.6, returned = 0.0
