Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-02-01 00:00,12.0,0.0
2023-02-01 01:00,12.0,0.0
2023-02-01 02:00,12.0,0.0
2023-02-01 03:00,12.1,0.0
2023-02-01 04:00,470.8,0.0
2023-02-01 05:00,1517.7,0.0
2023-02-01 06:00,1945.4,0.0
2023-02-01 07:00,2005.8,0.0
2023-02-01 08:00,2567.5,0.0
2023-02-01 09:00,2882.8,0.0
2023-02-01 10:00,2390.2,0.0
2023-02-01 11:00,3087.0,0.0
2023-02-01 12:00,2921.2,0.0
2023-02-01 13:00,2579.2,0.0
2023-02-01 14:00,1495.9,0.0
2023-02-01 15:00,68.7,0.0
2023-02-01 16:00,78.2,0.0
2023-02-01 17:00,291.7,0.0
2023-02-01 18:00,411.3,0.0
2023-02-01 19:00,12.0,0.0
2023-02-01 20:00,12.0,0.0
2023-02-01 21:00,12.0,0.0
2023-02-01 22:00,12.0,0.0
2023-02-01 23:00,12.0,0.0
Total,active = 24821.5, returned = 0.0
