Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-24 00:00,133.6,0.0
2023-04-24 01:00,123.7,0.0
2023-04-24 02:00,167.8,0.0
2023-04-24 03:00,102.4,0.0
2023-04-24 04:00,192.6,0.0
2023-04-24 05:00,391.4,0.0
2023-04-24 06:00,546.5,0.0
2023-04-24 07:00,481.5,0.0
2023-04-24 08:00,688.0,0.0
2023-04-24 09:00,681.4,0.0
2023-04-24 10:00,396.1,0.0
2023-04-24 11:00,266.9,0.0
2023-04-24 12:00,338.0,0.0
2023-04-24 13:00,229.9,0.0
2023-04-24 14:00,303.6,0.0
2023-04-24 15:00,90.1,0.0
2023-04-24 16:00,224.3,0.0
2023-04-24 17:00,289.9,0.0
2023-04-24 18:00,297.6,0.0
2023-04-24 19:00,274.8,0.0
2023-04-24 20:00,212.5,0.0
2023-04-24 21:00,133.7,0.0
2023-04-24 22:00,132.4,0.0
2023-04-24 23:00,170.8,0.0
Total,active = 6869.5, returned = 0.0
