Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-19 00:00,175.5,0.0
2022-10-19 01:00,118.4,0.0
2022-10-19 02:00,160.7,0.0
2022-10-19 03:00,179.0,0.0
2022-10-19 04:00,229.8,0.0
2022-10-19 05:00,471.6,0.0
2022-10-19 06:00,445.5,0.0
2022-10-19 07:00,474.3,0.0
2022-10-19 08:00,506.0,0.0
2022-10-19 09:00,513.4,0.0
2022-10-19 10:00,278.6,0.0
2022-10-19 11:00,301.8,0.0
2022-10-19 12:00,205.5,0.0
2022-10-19 13:00,278.6,0.0
2022-10-19 14:00,239.0,0.0
2022-10-19 15:00,340.2,0.0
2022-10-19 16:00,107.7,0.0
2022-10-19 17:00,182.9,0.0
2022-10-19 18:00,173.2,0.0
2022-10-19 19:00,104.0,0.0
2022-10-19 20:00,181.4,0.0
2022-10-19 21:00,155.4,0.0
2022-10-19 22:00,122.8,0.0
2022-10-19 23:00,178.8,0.0
Total,active = 6124.1, returned = 0.0
