Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-08-24 00:00,193.3,0.0
2023-08-24 01:00,191.5,0.0
2023-08-24 02:00,180.6,0.0
2023-08-24 03:00,122.6,0.0
2023-08-24 04:00,471.7,0.0
2023-08-24 05:00,475.7,0.0
2023-08-24 06:00,755.9,0.0
2023-08-24 07:00,435.8,0.0
2023-08-24 08:00,611.8,0.0
2023-08-24 09:00,651.5,0.0
2023-08-24 10:00,449.8,0.0
2023-08-24 11:00,611.6,0.0
2023-08-24 12:00,618.2,0.0
2023-08-24 13:00,581.8,0.0
2023-08-24 14:00,409.0,0.0
2023-08-24 15:00,190.6,0.0
2023-08-24 16:00,190.6,0.0
2023-08-24 17:00,190.7,0.0
2023-08-24 18:00,164.4,0.0
2023-08-24 19:00,125.8,0.0
2023-08-24 20:00,198.4,0.0
2023-08-24 21:00,192.7,0.0
2023-08-24 22:00,191.3,0.0
2023-08-24 23:00,189.6,0.0
Total,active = 8394.9, returned = 0.0
