Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-01-17 00:00,171.0,0.0
2023-01-17 01:00,112.9,0.0
2023-01-17 02:00,140.6,0.0
2023-01-17 03:00,162.3,0.0
2023-01-17 04:00,90.1,0.0
2023-01-17 05:00,353.1,0.0
2023-01-17 06:00,755.5,0.0
2023-01-17 07:00,595.4,0.0
2023-01-17 08:00,851.9,0.0
2023-01-17 09:00,1076.0,0.0
2023-01-17 10:00,1507.4,0.0
2023-01-17 11:00,1190.3,0.0
2023-01-17 12:00,1099.5,0.0
2023-01-17 13:00,1084.0,0.0
2023-01-17 14:00,1114.7,0.0
2023-01-17 15:00,1081.3,0.0
2023-01-17 16:00,1163.0,0.0
2023-01-17 17:00,613.1,0.0
2023-01-17 18:00,92.6,0.0
2023-01-17 19:00,174.5,0.0
2023-01-17 20:00,142.6,0.0
2023-01-17 21:00,114.4,0.0
2023-01-17 22:00,171.5,0.0
2023-01-17 23:00,109.7,0.0
Total,active = 13967.4, returned = 0.0
