Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-14 00:00,159.6,0.0
2023-07-14 01:00,161.7,0.0
2023-07-14 02:00,159.7,0.0
2023-07-14 03:00,155.2,0.0
2023-07-14 04:00,162.8,0.0
2023-07-14 05:00,315.5,0.0
2023-07-14 06:00,276.8,0.0
2023-07-14 07:00,245.5,0.0
2023-07-14 08:00,482.9,0.0
2023-07-14 09:00,348.0,0.0
2023-07-14 10:00,235.2,0.0
2023-07-14 11:00,294.0,0.0
2023-07-14 12:00,268.3,0.0
2023-07-14 13:00,167.4,0.0
2023-07-14 14:00,159.2,0.0
2023-07-14 15:00,159.4,0.0
2023-07-14 16:00,159.7,0.0
2023-07-14 17:00,160.5,0.0
2023-07-14 18:00,159.4,0.0
2023-07-14 19:00,141.4,0.0
2023-07-14 20:00,98.5,0.0
2023-07-14 21:00,168.3,0.0
2023-07-14 22:00,164.9,0.0
2023-07-14 23:00,163.3,0.0
Total,active = 4967.2, returned = 0.0
