Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-20 00:00,148.7,0.0
2022-10-20 01:00,129.3,0.0
2022-10-20 02:00,178.1,0.0
2022-10-20 03:00,113.8,0.0
2022-10-20 04:00,165.7,0.0
2022-10-20 05:00,368.1,0.0
2022-10-20 06:00,124.4,0.0
2022-10-20 07:00,346.8,0.0
2022-10-20 08:00,242.7,0.0
2022-10-20 09:00,225.4,0.0
2022-10-20 10:00,206.5,0.0
2022-10-20 11:00,231.8,0.0
2022-10-20 12:00,172.7,0.0
2022-10-20 13:00,281.3,0.0
2022-10-20 14:00,230.3,0.0
2022-10-20 15:00,436.7,0.0
2022-10-20 16:00,443.5,0.0
2022-10-20 17:00,368.9,0.0
2022-10-20 18:00,313.3,0.0
2022-10-20 19:00,165.3,0.0
2022-10-20 20:00,111.0,0.0
2022-10-20 21:00,182.1,0.0
2022-10-20 22:00,136.9,0.0
2022-10-20 23:00,142.1,0.0
Total,active = 5465.4, returned = 0.0
