Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-08-27 00:00,164.1,0.0
2023-08-27 01:00,195.2,0.0
2023-08-27 02:00,191.5,0.0
2023-08-27 03:00,190.7,0.0
2023-08-27 04:00,137.7,0.0
2023-08-27 05:00,171.3,0.0
2023-08-27 06:00,194.7,0.0
2023-08-27 07:00,191.5,0.0
2023-08-27 08:00,190.3,0.0
2023-08-27 09:00,190.2,0.0
2023-08-27 10:00,189.6,0.0
2023-08-27 11:00,123.1,0.0
2023-08-27 12:00,188.0,0.0
2023-08-27 13:00,193.6,0.0
2023-08-27 14:00,192.1,0.0
2023-08-27 15:00,191.8,0.0
2023-08-27 16:00,191.4,0.0
2023-08-27 17:00,191.2,0.0
2023-08-27 18:00,190.8,0.0
2023-08-27 19:00,191.2,0.0
2023-08-27 20:00,191.4,0.0
2023-08-27 21:00,190.9,0.0
2023-08-27 22:00,190.6,0.0
2023-08-27 23:00,189.7,0.0
Total,active = 4422.6, returned = 0.0
