Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-03 00:00,109.7,0.0
2023-04-03 01:00,79.8,0.0
2023-04-03 02:00,111.1,0.0
2023-04-03 03:00,77.8,0.0
2023-04-03 04:00,284.7,0.0
2023-04-03 05:00,240.5,0.0
2023-04-03 06:00,273.0,0.0
2023-04-03 07:00,193.9,0.0
2023-04-03 08:00,413.4,0.0
2023-04-03 09:00,299.0,0.0
2023-04-03 10:00,420.7,0.0
2023-04-03 11:00,217.6,0.0
2023-04-03 12:00,238.8,0.0
2023-04-03 13:00,178.4,0.0
2023-04-03 14:00,614.4,0.0
2023-04-03 15:00,1066.6,0.0
2023-04-03 16:00,352.4,0.0
2023-04-03 17:00,252.2,0.0
2023-04-03 18:00,96.5,0.0
2023-04-03 19:00,130.7,0.0
2023-04-03 20:00,62.7,0.0
2023-04-03 21:00,138.0,0.0
2023-04-03 22:00,55.8,0.0
2023-04-03 23:00,139.2,0.0
Total,active = 6046.9, returned = 0.0
