Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-10-13 00:00,163.1,0.0
2022-10-13 01:00,173.1,0.0
2022-10-13 02:00,102.8,0.0
2022-10-13 03:00,181.4,0.0
2022-10-13 04:00,147.3,0.0
2022-10-13 05:00,275.0,0.0
2022-10-13 06:00,303.7,0.0
2022-10-13 07:00,199.6,0.0
2022-10-13 08:00,178.8,0.0
2022-10-13 09:00,420.6,0.0
2022-10-13 10:00,205.4,0.0
2022-10-13 11:00,167.8,0.0
2022-10-13 12:00,199.9,0.0
2022-10-13 13:00,227.2,0.0
2022-10-13 14:00,182.2,0.0
2022-10-13 15:00,294.1,0.0
2022-10-13 16:00,95.6,0.0
2022-10-13 17:00,184.3,0.0
2022-10-13 18:00,170.0,0.0
2022-10-13 19:00,100.5,0.0
2022-10-13 20:00,180.3,0.0
2022-10-13 21:00,152.4,0.0
2022-10-13 22:00,124.1,0.0
2022-10-13 23:00,178.0,0.0
Total,active = 4607.2, returned = 0.0
