Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-13 00:00,170.7,0.0
2022-12-13 01:00,123.9,0.0
2022-12-13 02:00,138.6,0.0
2022-12-13 03:00,169.7,0.0
2022-12-13 04:00,109.8,0.0
2022-12-13 05:00,161.9,0.0
2022-12-13 06:00,558.6,0.0
2022-12-13 07:00,573.5,0.0
2022-12-13 08:00,781.6,0.0
2022-12-13 09:00,818.4,0.0
2022-12-13 10:00,1152.1,0.0
2022-12-13 11:00,1032.2,0.0
2022-12-13 12:00,1027.0,0.0
2022-12-13 13:00,1041.4,0.0
2022-12-13 14:00,859.2,0.0
2022-12-13 15:00,690.3,0.0
2022-12-13 16:00,663.2,0.0
2022-12-13 17:00,320.5,0.0
2022-12-13 18:00,169.8,0.0
2022-12-13 19:00,117.7,0.0
2022-12-13 20:00,145.3,0.0
2022-12-13 21:00,170.2,0.0
2022-12-13 22:00,101.1,0.0
2022-12-13 23:00,160.7,0.0
Total,active = 11257.4, returned = 0.0
