Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-01 00:00,136.6,0.0
2023-04-01 01:00,69.7,0.0
2023-04-01 02:00,121.5,0.0
2023-04-01 03:00,108.8,0.0
2023-04-01 04:00,80.8,0.0
2023-04-01 05:00,137.6,0.0
2023-04-01 06:00,69.0,0.0
2023-04-01 07:00,121.6,0.0
2023-04-01 08:00,111.5,0.0
2023-04-01 09:00,77.1,0.0
2023-04-01 10:00,137.5,0.0
2023-04-01 11:00,78.0,0.0
2023-04-01 12:00,113.0,0.0
2023-04-01 13:00,128.1,0.0
2023-04-01 14:00,56.7,0.0
2023-04-01 15:00,140.7,0.0
2023-04-01 16:00,91.0,0.0
2023-04-01 17:00,98.2,0.0
2023-04-01 18:00,133.1,0.0
2023-04-01 19:00,55.4,0.0
2023-04-01 20:00,138.6,0.0
2023-04-01 21:00,85.9,0.0
2023-04-01 22:00,104.3,0.0
2023-04-01 23:00,113.1,0.0
Total,active = 2507.8, returned = 0.0
