Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-05-16 00:00,88.7,0.0
2023-05-16 01:00,175.0,0.0
2023-05-16 02:00,168.2,0.0
2023-05-16 03:00,126.2,0.0
2023-05-16 04:00,137.0,0.0
2023-05-16 05:00,203.6,0.0
2023-05-16 06:00,403.0,0.0
2023-05-16 07:00,194.8,0.0
2023-05-16 08:00,475.5,0.0
2023-05-16 09:00,631.4,0.0
2023-05-16 10:00,391.2,0.0
2023-05-16 11:00,310.2,0.0
2023-05-16 12:00,401.2,0.0
2023-05-16 13:00,253.4,0.0
2023-05-16 14:00,350.1,0.0
2023-05-16 15:00,145.3,0.0
2023-05-16 16:00,178.1,0.0
2023-05-16 17:00,166.6,0.0
2023-05-16 18:00,118.3,0.0
2023-05-16 19:00,140.5,0.0
2023-05-16 20:00,167.4,0.0
2023-05-16 21:00,89.6,0.0
2023-05-16 22:00,171.8,0.0
2023-05-16 23:00,152.6,0.0
Total,active = 5639.7, returned = 0.0
