Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2022-12-25 00:00,157.9,0.0
2022-12-25 01:00,98.1,0.0
2022-12-25 02:00,172.8,0.0
2022-12-25 03:00,114.4,0.0
2022-12-25 04:00,141.4,0.0
2022-12-25 05:00,144.9,0.0
2022-12-25 06:00,113.0,0.0
2022-12-25 07:00,154.6,0.0
2022-12-25 08:00,110.0,0.0
2022-12-25 09:00,173.5,0.0
2022-12-25 10:00,104.4,0.0
2022-12-25 11:00,154.1,0.0
2022-12-25 12:00,139.6,0.0
2022-12-25 13:00,120.1,0.0
2022-12-25 14:00,170.6,0.0
2022-12-25 15:00,95.5,0.0
2022-12-25 16:00,166.4,0.0
2022-12-25 17:00,120.9,0.0
2022-12-25 18:00,142.8,0.0
2022-12-25 19:00,153.0,0.0
2022-12-25 20:00,106.5,0.0
2022-12-25 21:00,171.5,0.0
2022-12-25 22:00,100.1,0.0
2022-12-25 23:00,161.6,0.0
Total,active = 3287.7, returned = 0.0
