Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-04-14 00:00,161.6,0.0
2023-04-14 01:00,133.9,0.0
2023-04-14 02:00,124.1,0.0
2023-04-14 03:00,169.3,0.0
2023-04-14 04:00,310.8,0.0
2023-04-14 05:00,687.8,0.0
2023-04-14 06:00,838.6,0.0
2023-04-14 07:00,789.2,0.0
2023-04-14 08:00,783.5,0.0
2023-04-14 09:00,467.3,0.0
2023-04-14 10:00,473.5,0.0
2023-04-14 11:00,506.8,0.0
2023-04-14 12:00,353.4,0.0
2023-04-14 13:00,414.7,0.0
2023-04-14 14:00,347.3,0.0
2023-04-14 15:00,145.7,0.0
2023-04-14 16:00,171.0,0.0
2023-04-14 17:00,157.8,0.0
2023-04-14 18:00,103.8,0.0
2023-04-14 19:00,174.2,0.0
2023-04-14 20:00,116.7,0.0
2023-04-14 21:00,149.3,0.0
2023-04-14 22:00,158.3,0.0
2023-04-14 23:00,103.2,0.0
Total,active = 7841.8, returned = 0.0
