Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-07-09 00:00,88.8,0.0
2023-07-09 01:00,132.7,0.0
2023-07-09 02:00,147.2,0.0
2023-07-09 03:00,105.5,0.0
2023-07-09 04:00,114.6,0.0
2023-07-09 05:00,147.8,0.0
2023-07-09 06:00,135.1,0.0
2023-07-09 07:00,82.1,0.0
2023-07-09 08:00,151.8,0.0
2023-07-09 09:00,146.5,0.0
2023-07-09 10:00,91.0,0.0
2023-07-09 11:00,132.0,0.0
2023-07-09 12:00,147.9,0.0
2023-07-09 13:00,146.4,0.0
2023-07-09 14:00,145.2,0.0
2023-07-09 15:00,110.4,0.0
2023-07-09 16:00,108.7,0.0
2023-07-09 17:00,150.0,0.0
2023-07-09 18:00,147.3,0.0
2023-07-09 19:00,146.2,0.0
2023-07-09 20:00,68.3,0.0
2023-07-09 21:00,154.0,0.0
2023-07-09 22:00,146.8,0.0
2023-07-09 23:00,115.4,0.0
Total,active = 3061.7, returned = 0.0
