Date/time UTC,Active energy Wh (B),Returned energy Wh (B)
2023-01-27 00:00,162.4,0.0
2023-01-27 01:00,91.0,0.0
2023-01-27 02:00,171.3,0.0
2023-01-27 03:00,122.2,0.0
2023-01-27 04:00,135.1,0.0
2023-01-27 05:00,576.1,0.0
2023-01-27 06:00,797.0,0.0
2023-01-27 07:00,988.2,0.0
2023-01-27 08:00,914.4,0.0
2023-01-27 09:00,1218.6,0.0
2023-01-27 10:00,1295.1,0.0
2023-01-27 11:00,1055.2,0.0
2023-01-27 12:00,907.6,0.0
2023-01-27 13:00,1079.3,0.0
2023-01-27 14:00,888.2,0.0
2023-01-27 15:00,779.2,0.0
2023-01-27 16:00,1071.0,0.0
2023-01-27 17:00,692.6,0.0
2023-01-27 18:00,738.8,0.0
2023-01-27 19:00,380.6,0.0
2023-01-27 20:00,116.8,0.0
2023-01-27 21:00,169.4,0.0
2023-01-27 22:00,99.3,0.0
2023-01-27 23:00,162.0,0.0
Total,active = 14611.4, returned = 0.0
